id,company,post_title,post_date,post_text,tipo,assunto,modelo,post_likes,post_comments,post_video_views,post_hashtags,origin
59,everis,,2020-09-24,"O estudo ""Inteligencia Artificial nas grandes organizações Latino-Americanas"" que realizamos em parceria com o MIT Tech Review aponta que 60% das empresas pesquisadas afirmam que ainda têm um longo caminho para a adoção de IA no dia-a-dia, confirmam os benefícios que a IA pode lhes trazer, mas ainda não começaram a trabalhar com a IA. Acesse estudo e saiba o nível de adoção de IA nas organizações da região: https://lnkd.in/dq45j2R#everis #everisBrasil #EstudoIA #InteligênciaArtificial #Digital&Strategy'",técnico,inteligencia artifical,artigo,19,0,0,"#everis, #everisBrasil, #EstudoIA, #InteligênciaArtificial, #Digital&Strategy'",linkedin
60,everis,,2020-09-24,"Eber Anacleto Silva, Analista de testes em acessibilidade da everis Brasil nos explica neste artigo, o que é Acessibilidade Digital e quais suas implicações.Acesse: https://lnkd.in/gKkRThP#everis #everisBrasil #ITServices #everisCCA'",técnico,Acessibilidade Digital,artigo,13,0,0,"#everis, #everisBrasil, #ITServices, #everisCCA'",linkedin
61,everis,,2020-09-24,"Um #podcast muito interessante, com especialistas da everis, sobre o uso de dados para desenhar a melhor experiência do cliente.SPOTIFY https://spoti.fi/3hKweeo GOOGLE https://bit.ly/2FJZqFBAPPLE https://apple.co/32IvQJl DEEZER https://bit.ly/3hNMOdjTUNEIN https://bit.ly/2RKUUJ7#everis #everisBrasil #everisTalksPodcast #Strategy&Tech'",técnico,experiencia spotify,podcast,8,0,0,"#podcast, #everis, #everisBrasil, #everisTalksPodcast, #Strategy&Tech'",linkedin
62,everis,,2020-09-17,"Evandro Armelin, Head de Data & Analytics da everis Brasil, conta sobre estudo feito pela everis em colaboração com MIT Tech Review sobre o estado atual de desenvolvimento, conhecimento e implementação da inteligência artificial em cada um dos seis países pesquisados na região – Argentina, Brasil, Chile, Colômbia, México e Peru. https://lnkd.in/gcMefJ8#everis #everisBrasil #everisNaMidia'",negócios,estudo inteligência artificial,artigo,17,0,0,"#everis, #everisBrasil, #everisNaMidia'",linkedin
63,everis,,2020-09-10,Realizar a sua inscrição com calma e se atentar a todos os detalhes pode fazer a diferença para você se tornar a próxima referência da área da saúde.Não deixe a correria da última hora atrapalhar o seu projeto. Inscreva-se nesta edição totalmente on-line do Prêmio Empreenda Saúde: https://bit.ly/357Huik#everis #everisBrasil #Fundaçãoeveris #Premioseveris #EmpreendaSaude',negócios,prêmio empreenda saúde,premiações,3,0,0,"#everis, #everisBrasil, #Fundaçãoeveris, #Premioseveris, #EmpreendaSaude'",linkedin
64,everis,,2020-09-17,"As empresas de todos os níveis e tamanhos são formadas por ecossistemas complexos de pessoas, cultura, sistemas, fluxos e mentalidade. Saiba como conectar princípios de agilidade na gestão de fluxos e sistemas de trabalho: https://lnkd.in/gWS-N6Y #everis #everisBrasil #Strategy&Tech #everisCoE'",negócios,fluxos e sistema de trabalho,artigo,10,0,0,"#everis, #everisBrasil, #Strategy&Tech, #everisCoE'",linkedin
65,everis,,2020-09-17,"Se você quer entender a diferença entre teste de stress e carga para validar seus serviços e, saber como extrair o resultados do JMETER para apresentar um relatório de fácil compreensão, este #webinar é para você!Logo mais, às 19hs.Inscreva-se: https://lnkd.in/gSZhDtV #everis #everisBrasil #everisTalks #ITServices #everisCCA'",negócios,stress,webinar,19,0,0,"#webinar, #everis, #everisBrasil, #everisTalks, #ITServices, #everisCCA'",linkedin
66,everis,,2020-09-24,"Venha discutir conosco sobre como a pesquisa fundamental de hoje pode ajudar a construir a base para um futuro melhor.De 28 de setembro a 01 de outubro de 2020.Participe do NTT Research Virtual Summit, inscreva-se: https://lnkd.in/e8d4SAZ#everis #NTTDATA'",negócios,NTT Research Virtual Summit,evento,9,0,0,"#everis, #NTTDATA'",linkedin
67,everis,,2020-09-17,"A #everis, uma empresa do grupo NTT DATA, é patrocinadora da 6ª edição do  Healthcare Innovation Show (HIS), desta vez totalmente digital. Com o tema Disrupção Digital Aplicada à Saúde, o evento reunirá entre os dias 24 e 26 de setembro mais de 150 palestrantes, 60 expositores em cinco palcos virtuais.Confira a agenda e o conteúdo em: https://lnkd.in/d3S2iMW#NTTDATA #everisBrasil #HIS'",negócios,evento - Healthcare Innovation Show,evento,17,0,0,"#everis,, #NTTDATA, #everisBrasil, #HIS'",linkedin
68,everis,,2020-09-24,"Conheça o que é Computação Espacial, possíveis aplicações, a quem se destina e como esta tecnologia terá impacto em nosso futuro social e econômico. Acesse: https://lnkd.in/g8g9UCu #everis #everisBrasil #Strategy&Tech #everisInnovation'",técnico,computação espacial,artigo,2,0,0,"#everis, #everisBrasil, #Strategy&Tech, #everisInnovation'",linkedin
69,everis,,2020-09-24,"Explore como estamos implementando em conjunto, uma prova de conceito para ajudar enfermeiras e médicos a cuidar melhor dos pacientes, graças à análise de vídeo em tempo real e o aprendizado de máquinas com VPO, junto com #everisBrasil,  Incor - HCFMUSP e Xilinx, Inc #FriendshipForGood #DisruptForGood'",negócios,aprendizado de máquinas,post,7,0,0,"#everisBrasil,, #FriendshipForGood, #DisruptForGood'",linkedin
70,everis,,2020-09-24,Neste #podcast abordamos a importância da governança de dados e como ela pode fazer diferença na qualidade dos dados que serão utilizados pelo negócio na tomada de decisões.Spotify https://spoti.fi/3lzN0AbGoogle https://lnkd.in/gJkZW9EApple https://apple.co/3hNOGUlDeezer https://lnkd.in/gi_5hi7Tunein https://lnkd.in/gsFui9f#everis #everisBrasil #everisTalksPodcast #Strategy&Tech #everisDX',técnico,governança de dados,podcast,9,0,0,"#podcast, #everis, #everisBrasil, #everisTalksPodcast, #Strategy&Tech, #everisDX'",linkedin
71,everis,,2020-09-24,A automação virtual finalmente abrange uma ampla gama de tecnologias com diferentes graus de sofisticação que vão desde soluções de negócios até automação cognitiva. https://lnkd.in/gXKpg8f #everis #everisBrasil #HybridOperations #TransformacaoDigital',técnico,automação virtual,artigo,8,0,0,"#everis, #everisBrasil, #HybridOperations, #TransformacaoDigital'",linkedin
72,everis,,2020-09-17,"A everis foi nomeada Global Partner of the Year pela OutSystems, reconhecendo o sucesso que tivemos ao trazer a plataforma OutSystems para novas geografias e indústrias. Eduardo Romano esteve presente no evento onde o prêmio foi entregue https://bit.ly/32um11s #everisBrasil'",branding,plataforma OutSystems,premiações,32,1,530,#everisBrasil',linkedin
73,everis,,2020-09-27,"Neste #podcast, Roberto Celestino, Executivo de Inovação everis Brasil, Rodrigo Navarro, Executivo responsável por X Reality everis Américas, Cauê Dias, Líder de Inovação everis Brasil e Rafael Perin, Arquiteto de Computação Espacial no time de X Reality everis Brasil conversam sobre Web e Computação Espacial.Spotify▶️ https://lnkd.in/dkvRwb8Google▶️ https://lnkd.in/d2uW8p3Apple   ▶️ https://lnkd.in/d5FKTCQDeezer ▶️ https://lnkd.in/duUkigrTunein ▶️ https://lnkd.in/dxZk4eb#everis #everisBrasil #everisTalksPodcast'",técnico,computação espacial,podcast,3,0,0,"#podcast,, #everis, #everisBrasil, #everisTalksPodcast'",linkedin
74,everis,,2020-09-24,"Alexander Schevtschenko, Design Lead na #everisBrasil, pôde palestrar em mais uma sessão de conteúdos organizados para um de nossos clientes, dessa vez, para o setor bancário. Neste encontro, abordamos o tema “Os desafios de UX em bancos”. Confira um pouco de como foi!#everis'",técnico,desafios de UX em bancos,artigo,1,0,0,"#everisBrasil,, #everis'",linkedin
75,everis,,2020-09-17,"Se você quer entender a diferença entre teste de stress e carga para validar seus serviços e, saber como extrair o resultados do JMETER para apresentar um relatório de fácil compreensão, este #webinar é para você!Amanhã, 19hs.Inscreva-se: https://lnkd.in/gSZhDtV #everis #everisBrasil #everisTalks #ITServices #everisCCA'",negócios,stress,webinar,25,0,0,"#webinar, #everis, #everisBrasil, #everisTalks, #ITServices, #everisCCA'",linkedin
76,everis,,2020-09-10,"Se você quer entender a diferença entre teste de stress e carga para validar seus serviços e, saber como extrair o resultados do JMETER para apresentar um relatório de fácil compreensão, este #webinar é para você!Dia 15 de setembro, 19hs.Inscreva-se: https://lnkd.in/gSZhDtV #everis #everisBrasil #everisTalks #ITServices #everisCCA'",negócios,stress,webinar,52,3,0,"#webinar, #everis, #everisBrasil, #everisTalks, #ITServices, #everisCCA'",linkedin
77,everis,,2020-09-10,Já pensou em desenvolver sua carreira em uma empresa que oferece vagas de trabalho em diversas regiões do Brasil? Mais mobilidade na sua rotina e oportunidades para sua carreira. Venha fazer parte do time da everis! Acesse o nosso portal de vagas: https://lnkd.in/dfv2FSh #everiswhereyoufit #MyeverisWorkplace #everisWhereYouFit #everis #everisBrasil #BEeveris #Career',employer branding,vagas,post,53,5,0,"#everiswhereyoufit, #MyeverisWorkplace, #everisWhereYouFit, #everis, #everisBrasil, #BEeveris, #Career'",linkedin
78,everis,,2020-09-17,"Maximiliano Marco da Luz, Head of Digital Experience da everis Brasil, explica como transformar seu atendimento ao cliente em um Cognitive Contact Center e assim, não apenas resolver um problema de seu consumidor, mas também se antecipar, gerando proximidade e fidelização do cliente.  https://lnkd.in/d8V_fHb #everis #everisBrasil #everisNaMidia'",técnico,Cognitive Contact Cente,artigo,25,0,0,"#everis, #everisBrasil, #everisNaMidia'",linkedin
79,everis,,2020-09-10,"Conheça o que é Computação Espacial, possíveis aplicações, a quem se destina e como esta tecnologia terá impacto em nosso futuro social e econômico. Acesse: https://lnkd.in/g8g9UCu #everis #everisBrasil #Strategy&Tech #everisInnovation'",técnico,computação espacial,artigo,34,2,0,"#everis, #everisBrasil, #Strategy&Tech, #everisInnovation'",linkedin
80,everis,,2020-09-17,Neste #webinar vamos debater o que muda na rotina diária das empresas com a Lei Geral de Proteção de Dados Pessoais em vigor e como fica o papel do DPO (Data Protection Officer) agora.Inscreva-se: https://lnkd.in/gSxwPtw #everis #everisBrasil #Strategy&Tech #cybersecurity',técnico,LGPD,webinar,14,0,0,"#webinar, #everis, #everisBrasil, #Strategy&Tech, #cybersecurity'",linkedin
81,everis,,2020-09-01,"Ontem, aconteceu o #webinar “Oportunidades de investimento social durante e após a crise”. Refletimos sobre as ações sociais realizadas por grandes empresas e instituições, perspectivas de investimento social durante e após a crise, bem como suas consequências e impactos na cultura de doação! Para você que não conseguiu assistir ao conteúdo ao vivo ou gostaria de revê-lo, disponibilizamos neste link: https://lnkd.in/dbz4gtF #everis #everisBrasil #FundaçãoeverisRicardo NevesAmanda GelumbauskasRodolfo (Rudi) Henrique FischerMichael J. MorrellGabriella Bighetti'",negócios,investimento social durante e após a crise,webinar,19,0,0,"#webinar, #everis, #everisBrasil, #FundaçãoeverisRicardo",linkedin
82,everis,,2020-09-01,"Na série #WakeUp, Adam acorda, após passar 10 anos em coma, e se depara com um mundo completamente diferente. Nessa transformação, a tecnologia foi a grande protagonista e agora o ajuda a entender essa nova realidade. Assista a série completa em: https://lnkd.in/dZxf24F#everis #everisBrasil #NTTDATA'",técnico,série,,18,0,0,"#WakeUp,, #everis, #everisBrasil, #NTTDATA'",linkedin
83,everis,,2020-09-10,"No #webinar “Como medir maturidade de dados em Big Data apoiando a Data-Driven das empresas?” falaremos como esses dados poderão ser utilizados futuramente nos negócios. Te esperamos! Dia 08 de setembro, 19hs. Inscreva-se: https://lnkd.in/gbH3NSi #everis #everisBrasil #Strategy&Tech #everisD&A'",técnico,big data,webinar,26,2,0,"#webinar, #everis, #everisBrasil, #Strategy&Tech, #everisD&A'",linkedin
84,everis,,2020-09-10,"Participe do #webinar “Como medir maturidade de dados em Big Data apoiando a Data-Driven das empresas?” e entenda o conceito do que é a maturidade dos dados em uma empresa. Dia 08 de setembro, 19hs. Inscreva-se: https://lnkd.in/gbH3NSi #everis #everisBrasil #Strategy&Tech #everisD&A'",técnico,big data,webinar,18,1,0,"#webinar, #everis, #everisBrasil, #Strategy&Tech, #everisD&A'",linkedin
85,everis,,2020-09-01,"Você tem um encontro conosco para refletir sobre as ações sociais realizadas por grandes empresas e instituições, perspectivas de investimento social durante e após a crise, bem como suas consequências e impactos na cultura de doação! Não perca o nosso #webinar com a moderação de Amanda Gelumbauskas, Coordenadora da Fundação everis, que conduzirá o bate-papo com Gabriella Bighetti, Diretora Executiva na United Way Brasil, Michael J. Morrell, Presidente do Conselho da Junior Achievement São Paulo, Ricardo Neves, CEO da everis Brasil e Rodolfo (Rudi) Henrique Fischer, Idealizador e Diretor da Associação Anna Laura.Junte-se a nós, inscreva-se: https://lnkd.in/dn-Hhig #everis #everisBrasil #Fundaçãoeveris'",negócios,ações sociais,webinar,14,0,0,"#webinar, #everis, #everisBrasil, #Fundaçãoeveris'",linkedin
86,everis,,2020-09-01,"Em comemoração aos 02 anos de aniversário da Fundação everis, nessa semana, os colaboradores everis puderam conhecer com mais detalhes o trabalho exercido pela Fundação everis, seus programas e os impactos de seus trabalhos. Tudo isso foi contado sob o olhar dos voluntários que fazem parte das iniciativas!#everis #everisBrasil #Fundaçãoeveris'",branding,Fundação everis,post,35,0,0,"#everis, #everisBrasil, #Fundaçãoeveris'",linkedin
87,everis,,2020-09-10,Dentro de instantes! Participe do #webinar “Como medir maturidade de dados em Big Data apoiando a Data-Driven das empresas?” e entenda o conceito do que é a maturidade dos dados em uma empresa. 🕢19hs. Inscreva-se: https://lnkd.in/gbH3NSi #everis #everisBrasil #Strategy&Tech #everisD&A',técnico,big data,webinar,15,0,0,"#webinar, #everis, #everisBrasil, #Strategy&Tech, #everisD&A'",linkedin
88,everis,,2020-09-01,"Celebramos hoje, 7 de agosto de 2020, dois anos em que a fundação everis Brasil foi instituída no país. Nesse tempo, estivemos presentes nos três escritórios: São Paulo, Rio de Janeiro e Uberlândia, e envolvemos parceiros e clientes para atuarmos em conjunto nos nossos programas. Talento, inovação e empreendedorismo são os três pilares que nos permitem retornar à sociedade o que recebemos dela. Isso só é possível graças ao compromisso e a rede de voluntários que construímos ao longo desses anos! #everis #everisBrasil #Fundaçãoeveris #voluntários'",branding,Fundação everis,post,30,0,0,"#everis, #everisBrasil, #Fundaçãoeveris, #voluntários'",linkedin
90,everis,,2020-09-01,"Queremos estar cada vez mais conectados com nossos colaboradores, por isso, ontem aconteceu mais uma edição do #HappyHour com Ricardo Neves, CEO da #everisBrasil. No encontro desse mês, tivemos a presença dos convidados Ewerton Santos (Ton), Head, Diretor do CoE e o Psicanalista, Marcos Wagner, para um bate-papo sobre ""Como lidar com o estresse em período de grandes mudanças"". Com a interação de nossos profissionais, pudemos debater o tema em conjunto e promover um momento de integração, além de solucionar algumas dúvidas sobre o tema! #everis #everisBrasil #SmartWorking'",branding,stress,webinar,34,0,899,"#HappyHour, #everisBrasil., #everis, #everisBrasil, #SmartWorking'",linkedin
